date 30 min,lst trd /lst prce
12/13/2017 15:30,70.1
12/13/2017 15:00,70.25
12/13/2017 14:30,70.18
12/13/2017 14:00,70.05
12/13/2017 13:30,70.04
12/13/2017 13:00,70.2
12/13/2017 12:30,70.31
12/13/2017 12:00,70.53
12/13/2017 11:30,70.615
12/13/2017 11:00,70.31
12/13/2017 10:30,70.38
12/13/2017 10:00,70.48
12/13/2017 9:30,70.54
12/12/2017 15:30,71.92
12/12/2017 15:00,71.82
12/12/2017 14:30,72.19
12/12/2017 14:00,71.94
12/12/2017 13:30,71.86
12/12/2017 13:00,71.77
12/12/2017 12:30,71.68
12/12/2017 12:00,71.38
12/12/2017 11:30,71.33
12/12/2017 11:00,71.26
12/12/2017 10:30,71.36
12/12/2017 10:00,71.4
12/12/2017 9:30,71.4199
12/11/2017 15:30,71.71
12/11/2017 15:00,71.515
12/11/2017 14:30,71.52
12/11/2017 14:00,71.4
12/11/2017 13:30,71.45
12/11/2017 13:00,71.52
12/11/2017 12:30,71.435
12/11/2017 12:00,71.47
12/11/2017 11:30,71.41
12/11/2017 11:00,71.44
12/11/2017 10:30,71.38
12/11/2017 10:00,71.72
12/11/2017 9:30,71.75
12/8/2017 15:30,71.97
12/8/2017 15:00,71.69
12/8/2017 14:30,71.63
12/8/2017 14:00,71.78
12/8/2017 13:30,71.865
12/8/2017 13:00,71.77
12/8/2017 12:30,71.73
12/8/2017 12:00,71.83
12/8/2017 11:30,71.68
12/8/2017 11:00,71.58
12/8/2017 10:30,71.52
12/8/2017 10:00,71.575
12/8/2017 9:30,71.44
12/7/2017 15:30,71.22
12/7/2017 15:00,71
12/7/2017 14:30,71.04
12/7/2017 14:00,71.13
12/7/2017 13:30,71.235
12/7/2017 13:00,71.45
12/7/2017 12:30,71.55
12/7/2017 12:00,71.61
12/7/2017 11:30,71.49
12/7/2017 11:00,71.39
12/7/2017 10:30,71.31
12/7/2017 10:00,71.235
12/7/2017 9:30,70.9
12/6/2017 15:30,70.12
12/6/2017 15:00,70.03
12/6/2017 14:30,70.095
12/6/2017 14:00,70.01
12/6/2017 13:30,70.18
12/6/2017 13:00,70.16
12/6/2017 12:30,70.14
12/6/2017 12:00,69.87
12/6/2017 11:30,69.91
12/6/2017 11:00,70.14
12/6/2017 10:30,70.14
12/6/2017 10:00,70
12/6/2017 9:30,69.81
12/5/2017 15:30,70.17
12/5/2017 15:00,70.4
12/5/2017 14:30,70.29
12/5/2017 14:00,70.57
12/5/2017 13:30,70.82
12/5/2017 13:00,70.82
12/5/2017 12:30,70.65
12/5/2017 12:00,70.91
12/5/2017 11:30,71.09
12/5/2017 11:00,71.18
12/5/2017 10:30,71.21
12/5/2017 10:00,71.01
12/5/2017 9:30,70.87
12/4/2017 15:30,70.27
12/4/2017 15:00,70.505
12/4/2017 14:30,70.85
12/4/2017 14:00,70.94
12/4/2017 13:30,70.95
12/4/2017 13:00,70.96
12/4/2017 12:30,71.22
12/4/2017 12:00,71.74
12/4/2017 11:30,71.51
12/4/2017 11:00,71.24
12/4/2017 10:30,71.26
12/4/2017 10:00,70.93
12/4/2017 9:30,71.06
12/1/2017 15:30,69.65
12/1/2017 15:00,69.71
12/1/2017 14:30,69.75
12/1/2017 14:00,69.65
12/1/2017 13:30,69.63
12/1/2017 13:00,69.62
12/1/2017 12:30,69.58
12/1/2017 12:00,69.18
12/1/2017 11:30,69.39
12/1/2017 11:00,68.395
12/1/2017 10:30,69.67
12/1/2017 10:00,69.51
12/1/2017 9:30,69.43
11/30/2017 15:30,70.33
11/30/2017 15:00,70.08
11/30/2017 14:30,69.95
11/30/2017 14:00,70.12
11/30/2017 13:30,69.97
11/30/2017 13:00,70.03
11/30/2017 12:30,70.11
11/30/2017 12:00,70.11
11/30/2017 11:30,69.66
11/30/2017 11:00,69.62
11/30/2017 10:30,69.605
11/30/2017 10:00,69.76
11/30/2017 9:30,69.499
11/29/2017 15:30,69.01
11/29/2017 15:00,68.84
11/29/2017 14:30,68.84
11/29/2017 14:00,68.9
11/29/2017 13:30,68.7
11/29/2017 13:00,68.7
11/29/2017 12:30,68.76
11/29/2017 12:00,68.7
11/29/2017 11:30,68.71
11/29/2017 11:00,69.28
11/29/2017 10:30,69.47
11/29/2017 10:00,69.25
11/29/2017 9:30,68.6
11/28/2017 15:30,68.55
11/28/2017 15:00,68.23
11/28/2017 14:30,68.2401
11/28/2017 14:00,67.96
11/28/2017 13:30,67.86
11/28/2017 13:00,67.89
11/28/2017 12:30,68.065
11/28/2017 12:00,67.8929
11/28/2017 11:30,67.96
11/28/2017 11:00,67.77
11/28/2017 10:30,67.57
11/28/2017 10:00,67.63
11/28/2017 9:30,67.12
11/27/2017 15:30,66.9
11/27/2017 15:00,66.86
11/27/2017 14:30,67.03
11/27/2017 14:00,66.93
11/27/2017 13:30,67.1
11/27/2017 13:00,67.02
11/27/2017 12:30,67.05
11/27/2017 12:00,67.02
11/27/2017 11:30,67.02
11/27/2017 11:00,67.04
11/27/2017 10:30,67.06
11/27/2017 10:00,66.98
11/27/2017 9:30,67.19
11/24/2017 14:00,66.94
11/24/2017 13:00,66.94
11/24/2017 12:30,66.94
11/24/2017 12:00,67.0375
11/24/2017 11:30,66.96
11/24/2017 11:00,66.8
11/24/2017 10:30,66.925
11/24/2017 10:00,67.02
11/24/2017 9:30,67.17
11/22/2017 15:30,67.87
11/22/2017 15:00,67.96
11/22/2017 14:30,68.01
11/22/2017 14:00,67.87
11/22/2017 13:30,67.98
11/22/2017 13:00,67.94
11/22/2017 12:30,68
11/22/2017 12:00,67.87
11/22/2017 11:30,67.97
11/22/2017 11:00,67.98
11/22/2017 10:30,68.125
11/22/2017 10:00,68.29
11/22/2017 9:30,68.06
11/21/2017 15:30,67.69
11/21/2017 15:00,67.78
11/21/2017 14:30,67.85
11/21/2017 14:00,67.755
11/21/2017 13:30,67.78
11/21/2017 13:00,67.865
11/21/2017 12:30,68.03
11/21/2017 12:00,67.981
11/21/2017 11:30,68.1
11/21/2017 11:00,67.91
11/21/2017 10:30,67.92
11/21/2017 10:00,68.06
11/21/2017 9:30,68.225
11/20/2017 15:30,67.7
11/20/2017 15:00,67.73
11/20/2017 14:30,67.71
11/20/2017 14:00,67.74
11/20/2017 13:30,67.79
11/20/2017 13:00,67.75
11/20/2017 12:30,67.77
11/20/2017 12:00,67.63
11/20/2017 11:30,67.62
11/20/2017 11:00,67.62
11/20/2017 10:30,67.74
11/20/2017 10:00,67.5301
11/20/2017 9:30,67.2701
11/17/2017 15:30,66.69
11/17/2017 15:00,66.76
11/17/2017 14:30,66.61
11/17/2017 14:00,66.94
11/17/2017 13:30,66.62
11/17/2017 13:00,66.82
11/17/2017 12:30,66.82
11/17/2017 12:00,66.59
11/17/2017 11:30,66.59
11/17/2017 11:00,67.21
11/17/2017 10:30,67.36
11/17/2017 10:00,67.02
11/17/2017 9:30,67.85
11/16/2017 15:30,69.7
11/16/2017 15:00,69.66
11/16/2017 14:30,69.5
11/16/2017 14:00,69.48
11/16/2017 13:30,69.36
11/16/2017 13:00,69.46
11/16/2017 12:30,69.43
11/16/2017 12:00,69.37
11/16/2017 11:30,69.33
11/16/2017 11:00,69.28
11/16/2017 10:30,69.29
11/16/2017 10:00,69.09
11/16/2017 9:30,69.26
11/15/2017 15:30,68.19
11/15/2017 15:00,68.1095
11/15/2017 14:30,68.14
11/15/2017 14:00,68.15
11/15/2017 13:30,68.1133
11/15/2017 13:00,68.13
11/15/2017 12:30,68.22
11/15/2017 12:00,68.25
11/15/2017 11:30,68.31
11/15/2017 11:00,68.34
11/15/2017 10:30,68.35
11/15/2017 10:00,67.81
11/15/2017 9:30,67.89
11/14/2017 15:30,68.66
11/14/2017 15:00,68.75
11/14/2017 14:30,68.805
11/14/2017 14:00,68.82
11/14/2017 13:30,68.8972
11/14/2017 13:00,68.56
11/14/2017 12:30,68.52
11/14/2017 12:00,68.7
11/14/2017 11:30,68.65
11/14/2017 11:00,68.64
11/14/2017 10:30,68.95
11/14/2017 10:00,68.77
11/14/2017 9:30,69
11/13/2017 15:30,69.32
11/13/2017 15:00,69.16
11/13/2017 14:30,69.24
11/13/2017 14:00,69.21
11/13/2017 13:30,69.18
11/13/2017 13:00,69.1
11/13/2017 12:30,69.13
11/13/2017 12:00,69.19
11/13/2017 11:30,69.04
11/13/2017 11:00,69.005
11/13/2017 10:30,68.98
11/13/2017 10:00,69.03
11/13/2017 9:30,68.96
11/10/2017 15:30,69.59
11/10/2017 15:00,69.5425
11/10/2017 14:30,69.59
11/10/2017 14:00,69.68
11/10/2017 13:30,69.53
11/10/2017 13:00,69.46
11/10/2017 12:30,69.38
11/10/2017 12:00,69.44
11/10/2017 11:30,69.46
11/10/2017 11:00,69.455
11/10/2017 10:30,69.575
11/10/2017 10:00,69.77
11/10/2017 9:30,69.49
11/9/2017 15:30,69.42
11/9/2017 15:00,69.265
11/9/2017 14:30,69.3625
11/9/2017 14:00,69.41
11/9/2017 13:30,69.5
11/9/2017 13:00,69.62
11/9/2017 12:30,69.41
11/9/2017 12:00,69.18
11/9/2017 11:30,69.44
11/9/2017 11:00,69.9
11/9/2017 10:30,70.01
11/9/2017 10:00,70.01
11/9/2017 9:30,70.3
11/8/2017 15:30,70.52
11/8/2017 15:00,70.47
11/8/2017 14:30,70.51
11/8/2017 14:00,70.43
11/8/2017 13:30,70.34
11/8/2017 13:00,70.42
11/8/2017 12:30,70.39
11/8/2017 12:00,70.56
11/8/2017 11:30,70.26
11/8/2017 11:00,70.17
11/8/2017 10:30,70.3
11/8/2017 10:00,70.23
11/8/2017 9:30,70.1
11/7/2017 15:30,70.48
11/7/2017 15:00,70.3
11/7/2017 14:30,70.345
11/7/2017 14:00,70.35
11/7/2017 13:30,70.42
11/7/2017 13:00,70.59
11/7/2017 12:30,70.5
11/7/2017 12:00,70.63
11/7/2017 11:30,70.58
11/7/2017 11:00,70.72
11/7/2017 10:30,70.1
11/7/2017 10:00,70.25
11/7/2017 9:30,70.61
11/6/2017 15:30,70.61
11/6/2017 15:00,70.715
11/6/2017 14:30,70.745
11/6/2017 14:00,70.78
11/6/2017 13:30,70.75
11/6/2017 13:00,70.81
11/6/2017 12:30,70.8
11/6/2017 12:00,70.66
11/6/2017 11:30,70.73
11/6/2017 11:00,70.87
11/6/2017 10:30,70.73
11/6/2017 10:00,70.85
11/6/2017 9:30,71
11/3/2017 15:30,71.32
11/3/2017 15:00,71.35
11/3/2017 14:30,71.52
11/3/2017 14:00,71.53
11/3/2017 13:30,71.4
11/3/2017 13:00,71.55
11/3/2017 12:30,71.23
11/3/2017 12:00,71.275
11/3/2017 11:30,70.875
11/3/2017 11:00,70.91
11/3/2017 10:30,70.98
11/3/2017 10:00,71.51
11/3/2017 9:30,71.63
11/2/2017 15:30,71.96
11/2/2017 15:00,72.01
11/2/2017 14:30,72.025
11/2/2017 14:00,71.41
11/2/2017 13:30,71.3501
11/2/2017 13:00,71.28
11/2/2017 12:30,71.431
11/2/2017 12:00,71.405
11/2/2017 11:30,71.2
11/2/2017 11:00,71.05
11/2/2017 10:30,71.1
11/2/2017 10:00,70.76
11/2/2017 9:30,70.8
11/1/2017 15:30,70.98
11/1/2017 15:00,70.96
11/1/2017 14:30,70.93
11/1/2017 14:00,71.07
11/1/2017 13:30,70.73
11/1/2017 13:00,70.66
11/1/2017 12:30,71.035
11/1/2017 12:00,71.12
11/1/2017 11:30,71.105
11/1/2017 11:00,71.02
11/1/2017 10:30,71.25
11/1/2017 10:00,71.18
11/1/2017 9:30,72.07
10/31/2017 15:30,71.73
10/31/2017 15:00,71.91
10/31/2017 14:30,72.14
10/31/2017 14:00,72.07
10/31/2017 13:30,72
10/31/2017 13:00,72.12
10/31/2017 12:30,71.68
10/31/2017 12:00,71.8
10/31/2017 11:30,71.965
10/31/2017 11:00,71.385
10/31/2017 10:30,71.45
10/31/2017 10:00,71.15
10/31/2017 9:30,70.82
10/30/2017 15:30,70.45
10/30/2017 15:00,70.18
10/30/2017 14:30,70.23
10/30/2017 14:00,70.27
10/30/2017 13:30,70.25
10/30/2017 13:00,70.36
10/30/2017 12:30,70.38
10/30/2017 12:00,70.42
10/30/2017 11:30,70.54
10/30/2017 11:00,70.72
10/30/2017 10:30,70.67
10/30/2017 10:00,70.68
10/30/2017 9:30,70.94
10/27/2017 15:30,71.86
10/27/2017 15:00,71.81
10/27/2017 14:30,71.6
10/27/2017 14:00,71.51
10/27/2017 13:30,71.125
10/27/2017 13:00,71.4001
10/27/2017 12:30,71.635
10/27/2017 12:00,71.51
10/27/2017 11:30,71.555
10/27/2017 11:00,71.64
10/27/2017 10:30,71.78
10/27/2017 10:00,71.66
10/27/2017 9:30,71.47
10/26/2017 15:30,72.08
10/26/2017 15:00,72.36
10/26/2017 14:30,72.045
10/26/2017 14:00,71.8608
10/26/2017 13:30,71.7
10/26/2017 13:00,71.655
10/26/2017 12:30,71.55
10/26/2017 12:00,71.62
10/26/2017 11:30,71.68
10/26/2017 11:00,71.17
10/26/2017 10:30,70.95
10/26/2017 10:00,70.91
10/26/2017 9:30,70.69
10/25/2017 15:30,70.23
10/25/2017 15:00,70.49
10/25/2017 14:30,70.515
10/25/2017 14:00,70.85
10/25/2017 13:30,70.53
10/25/2017 13:00,70.04
10/25/2017 12:30,70.08
10/25/2017 12:00,69.72
10/25/2017 11:30,69.79
10/25/2017 11:00,70.01
10/25/2017 10:30,70.35
10/25/2017 10:00,70.65
10/25/2017 9:30,70.29
10/24/2017 15:30,70.38
10/24/2017 15:00,69.6667
10/24/2017 14:30,69.13
10/24/2017 14:00,69.67
10/24/2017 13:30,69.965
10/24/2017 13:00,70.54
10/24/2017 12:30,70.28
10/24/2017 12:00,72.935
10/24/2017 11:30,72.96
10/24/2017 11:00,72.81
10/24/2017 10:30,73.315
10/24/2017 10:00,72.96
10/24/2017 9:30,72.9
10/23/2017 15:30,74.65
10/23/2017 15:00,75.14
10/23/2017 14:30,75.27
10/23/2017 14:00,75.51
10/23/2017 13:30,75.37
10/23/2017 13:00,75.28
10/23/2017 12:30,75.2
10/23/2017 12:00,75.39
10/23/2017 11:30,75.49
10/23/2017 11:00,75.66
10/23/2017 10:30,75.17
10/23/2017 10:00,74.86
10/23/2017 9:30,74.98
10/20/2017 15:30,74.92
10/20/2017 15:00,74.88
10/20/2017 14:30,74.85
10/20/2017 14:00,74.8699
10/20/2017 13:30,74.84
10/20/2017 13:00,75.0074
10/20/2017 12:30,74.74
10/20/2017 12:00,74.72
10/20/2017 11:30,74.49
10/20/2017 11:00,74.36
10/20/2017 10:30,74.52
10/20/2017 10:00,74.5
10/20/2017 9:30,74.6
10/19/2017 15:30,73.77
10/19/2017 15:00,73.42
10/19/2017 14:30,73.31
10/19/2017 14:00,73.31
10/19/2017 13:30,73.17
10/19/2017 13:00,72.9391
10/19/2017 12:30,72.68
10/19/2017 12:00,72.67
10/19/2017 11:30,72.6
10/19/2017 11:00,72.55
10/19/2017 10:30,72.68
10/19/2017 10:00,72.66
10/19/2017 9:30,72.42
10/18/2017 15:30,72.6
10/18/2017 15:00,72.79
10/18/2017 14:30,72.75
10/18/2017 14:00,72.69
10/18/2017 13:30,72.69
10/18/2017 13:00,72.65
10/18/2017 12:30,72.6
10/18/2017 12:00,72.66
10/18/2017 11:30,72.53
10/18/2017 11:00,72.53
10/18/2017 10:30,72.68
10/18/2017 10:00,72.53
10/18/2017 9:30,72.69
10/17/2017 15:30,72.7
10/17/2017 15:00,72.7
10/17/2017 14:30,72.69
10/17/2017 14:00,72.87
10/17/2017 13:30,72.61
10/17/2017 13:00,72.7
10/17/2017 12:30,72.705
10/17/2017 12:00,72.7
10/17/2017 11:30,72.69
10/17/2017 11:00,72.885
10/17/2017 10:30,72.705
10/17/2017 10:00,72.68
10/17/2017 9:30,72.66
10/16/2017 15:30,72.71
10/16/2017 15:00,72.72
10/16/2017 14:30,72.75
10/16/2017 14:00,72.7
10/16/2017 13:30,72.65
10/16/2017 13:00,72.7
10/16/2017 12:30,72.63
10/16/2017 12:00,72.555
10/16/2017 11:30,72.66
10/16/2017 11:00,72.65
10/16/2017 10:30,72.49
10/16/2017 10:00,72.63
10/16/2017 9:30,72.72
10/13/2017 15:30,72.69
10/13/2017 15:00,72.7
10/13/2017 14:30,72.67
10/13/2017 14:00,72.71
10/13/2017 13:30,72.745
10/13/2017 13:00,72.76
10/13/2017 12:30,72.67
10/13/2017 12:00,72.66
10/13/2017 11:30,72.63
10/13/2017 11:00,72.69
10/13/2017 10:30,72.72
10/13/2017 10:00,72.98
10/13/2017 9:30,72.95
10/12/2017 15:30,72.93
10/12/2017 15:00,72.9
10/12/2017 14:30,72.9597
10/12/2017 14:00,72.915
10/12/2017 13:30,72.79
10/12/2017 13:00,72.74
10/12/2017 12:30,72.8
10/12/2017 12:00,72.78
10/12/2017 11:30,73.03
10/12/2017 11:00,73.141
10/12/2017 10:30,72.89
10/12/2017 10:00,72.8
10/12/2017 9:30,72.92
10/11/2017 15:30,72.86
10/11/2017 15:00,72.75
10/11/2017 14:30,72.66
10/11/2017 14:00,72.81
10/11/2017 13:30,72.8
10/11/2017 13:00,72.87
10/11/2017 12:30,72.985
10/11/2017 12:00,72.96
10/11/2017 11:30,72.89
10/11/2017 11:00,73.1357
10/11/2017 10:30,73.09
10/11/2017 10:00,73.2
10/11/2017 9:30,73.17
10/10/2017 15:30,73.42
10/10/2017 15:00,73.4
10/10/2017 14:30,73.49
10/10/2017 14:00,73.46
10/10/2017 13:30,73.4
10/10/2017 13:00,73.31
10/10/2017 12:30,73.37
10/10/2017 12:00,73.33
10/10/2017 11:30,73.3292
10/10/2017 11:00,73.4
10/10/2017 10:30,73.4
10/10/2017 10:00,73.39
10/10/2017 9:30,73.28
10/9/2017 15:30,73.29
10/9/2017 15:00,73.185
10/9/2017 14:30,73.13
10/9/2017 14:00,73.39
10/9/2017 13:30,73.4
10/9/2017 13:00,73.3958
10/9/2017 12:30,73.36
10/9/2017 12:00,73.5
10/9/2017 11:30,73.5
10/9/2017 11:00,73.44
10/9/2017 10:30,73.59
10/9/2017 10:00,73.555
10/9/2017 9:30,73.01
10/6/2017 15:30,73.28
10/6/2017 15:00,73.33
10/6/2017 14:30,73.33
10/6/2017 14:00,73.3771
10/6/2017 13:30,73.33
10/6/2017 13:00,73.15
10/6/2017 12:30,73.23
10/6/2017 12:00,73.06
10/6/2017 11:30,72.95
10/6/2017 11:00,73.63
10/6/2017 10:30,73.71
10/6/2017 10:00,73.97
10/6/2017 9:30,73.45
10/5/2017 15:30,74.73
10/5/2017 15:00,74.66
10/5/2017 14:30,74.73
10/5/2017 14:00,74.54
10/5/2017 13:30,74.52
10/5/2017 13:00,74.68
10/5/2017 12:30,74.53
10/5/2017 12:00,74.4
10/5/2017 11:30,74.19
10/5/2017 11:00,74.11
10/5/2017 10:30,74.01
10/5/2017 10:00,74.13
10/5/2017 9:30,74.4
10/4/2017 15:30,74.36
10/4/2017 15:00,74.34
10/4/2017 14:30,74.44
10/4/2017 14:00,74.23
10/4/2017 13:30,74.2361
10/4/2017 13:00,74.25
10/4/2017 12:30,73.91
10/4/2017 12:00,74
10/4/2017 11:30,74.23
10/4/2017 11:00,74.159
10/4/2017 10:30,73.75
10/4/2017 10:00,73.88
10/4/2017 9:30,73.84
