date 30 min,lst trd /lst prce
5/8/2017 10:00,66.14
5/8/2017 9:30,66.23
5/5/2017 15:30,67.04
5/5/2017 15:00,66.905
5/5/2017 14:30,66.87
5/5/2017 14:00,66.85
5/5/2017 13:30,66.91
5/5/2017 13:00,66.86
5/5/2017 12:30,66.86
5/5/2017 12:00,66.79
5/5/2017 11:30,66.87
5/5/2017 11:00,66.81
5/5/2017 10:30,66.95
5/5/2017 10:00,66.88
5/5/2017 9:30,66.84
5/4/2017 15:30,66.91
5/4/2017 15:00,66.7
5/4/2017 14:30,66.77
5/4/2017 14:00,66.87
5/4/2017 13:30,66.85
5/4/2017 13:00,66.71
5/4/2017 12:30,66.79
5/4/2017 12:00,66.66
5/4/2017 11:30,66.57
5/4/2017 11:00,66.61
5/4/2017 10:30,66.65
5/4/2017 10:00,67.06
5/4/2017 9:30,67.055
5/3/2017 15:30,67.36
5/3/2017 15:00,67.42
5/3/2017 14:30,67.37
5/3/2017 14:00,67.34
5/3/2017 13:30,67.48
5/3/2017 13:00,67.4
5/3/2017 12:30,67.45
5/3/2017 12:00,67.46
5/3/2017 11:30,67.54
5/3/2017 11:00,67.47
5/3/2017 10:30,67.17
5/3/2017 10:00,67.58
5/3/2017 9:30,67.58
5/2/2017 15:30,68.06
5/2/2017 15:00,68.12
5/2/2017 14:30,67.91
5/2/2017 14:00,67.95
5/2/2017 13:30,67.73
5/2/2017 13:00,67.8
5/2/2017 12:30,67.99
5/2/2017 12:00,67.87
5/2/2017 11:30,67.72
5/2/2017 11:00,67.69
5/2/2017 10:30,67.79
5/2/2017 10:00,67.73
5/2/2017 9:30,67.25
5/1/2017 15:30,66.18
5/1/2017 15:00,66.19
5/1/2017 14:30,66.32
5/1/2017 14:00,66.38
5/1/2017 13:30,66.62
5/1/2017 13:00,66.485
5/1/2017 12:30,66.4092
5/1/2017 12:00,66.51
5/1/2017 11:30,66.68
5/1/2017 11:00,66.39
5/1/2017 10:30,66.355
5/1/2017 10:00,65.95
5/1/2017 9:30,66.315
4/28/2017 15:30,66.73
4/28/2017 15:00,66.91
4/28/2017 14:30,66.75
4/28/2017 14:00,66.67
4/28/2017 13:30,66.61
4/28/2017 13:00,66.58
4/28/2017 12:30,66.67
4/28/2017 12:00,66.57
4/28/2017 11:30,66.31
4/28/2017 11:00,66.3
4/28/2017 10:30,66.07
4/28/2017 10:00,65.93
4/28/2017 9:30,66.46
4/27/2017 15:30,66.41
4/27/2017 15:00,66.18
4/27/2017 14:30,66.1
4/27/2017 14:00,66.01
4/27/2017 13:30,65.84
4/27/2017 13:00,65.8
4/27/2017 12:30,66.02
4/27/2017 12:00,65.66
4/27/2017 11:30,65.43
4/27/2017 11:00,65.55
4/27/2017 10:30,65.53
4/27/2017 10:00,65.76
4/27/2017 9:30,65.51
4/26/2017 15:30,65.34
4/26/2017 15:00,65.57
4/26/2017 14:30,65.31
4/26/2017 14:00,65.36
4/26/2017 13:30,65.38
4/26/2017 13:00,65.59
4/26/2017 12:30,65.89
4/26/2017 12:00,65.76
4/26/2017 11:30,65.98
4/26/2017 11:00,66.13
4/26/2017 10:30,66.28
4/26/2017 10:00,66.35
4/26/2017 9:30,66.33
4/25/2017 15:30,65.76
4/25/2017 15:00,65.9
4/25/2017 14:30,65.8925
4/25/2017 14:00,65.88
4/25/2017 13:30,65.85
4/25/2017 13:00,65.95
4/25/2017 12:30,66.17
4/25/2017 12:00,66
4/25/2017 11:30,66.01
4/25/2017 11:00,66.53
4/25/2017 10:30,66.53
4/25/2017 10:00,66.69
4/25/2017 9:30,65.98
4/24/2017 15:30,67.73
4/24/2017 15:00,67.885
4/24/2017 14:30,67.78
4/24/2017 14:00,67.71
4/24/2017 13:30,67.51
4/24/2017 13:00,67.5
4/24/2017 12:30,67.38
4/24/2017 12:00,67.34
4/24/2017 11:30,67.25
4/24/2017 11:00,67.18
4/24/2017 10:30,67.37
4/24/2017 10:00,67.57
4/24/2017 9:30,67.86
4/21/2017 15:30,65.76
4/21/2017 15:00,66.1
4/21/2017 14:30,66.12
4/21/2017 14:00,66.17
4/21/2017 13:30,66.01
4/21/2017 13:00,65.81
4/21/2017 12:30,65.82
4/21/2017 12:00,65.71
4/21/2017 11:30,65.6
4/21/2017 11:00,65.61
4/21/2017 10:30,65.75
4/21/2017 10:00,65.71
4/21/2017 9:30,65.805
4/20/2017 15:30,65.88
4/20/2017 15:00,66.005
4/20/2017 14:30,65.985
4/20/2017 14:00,65.945
4/20/2017 13:30,66.0122
4/20/2017 13:00,65.9
4/20/2017 12:30,65.86
4/20/2017 12:00,65.82
4/20/2017 11:30,65.685
4/20/2017 11:00,65.56
4/20/2017 10:30,65.53
4/20/2017 10:00,65.295
4/20/2017 9:30,65.1
4/19/2017 15:30,64.56
4/19/2017 15:00,64.53
4/19/2017 14:30,64.54
4/19/2017 14:00,64.67
4/19/2017 13:30,64.55
4/19/2017 13:00,64.4
4/19/2017 12:30,64.49
4/19/2017 12:00,64.5199
4/19/2017 11:30,64.47
4/19/2017 11:00,64.58
4/19/2017 10:30,64.6
4/19/2017 10:00,64.69
4/19/2017 9:30,64.83
4/18/2017 15:30,64.2
4/18/2017 15:00,64.16
4/18/2017 14:30,64.2301
4/18/2017 14:00,64.36
4/18/2017 13:30,64.35
4/18/2017 13:00,64.3
4/18/2017 12:30,64.17
4/18/2017 12:00,64.25
4/18/2017 11:30,64.12
4/18/2017 11:00,64.56
4/18/2017 10:30,64.41
4/18/2017 10:00,64.6
4/18/2017 9:30,64.85
4/17/2017 15:30,65.34
4/17/2017 15:00,65.24
4/17/2017 14:30,64.99
4/17/2017 14:00,64.98
4/17/2017 13:30,64.95
4/17/2017 13:00,65.01
4/17/2017 12:30,64.88
4/17/2017 12:00,65.02
4/17/2017 11:30,64.88
4/17/2017 11:00,65.03
4/17/2017 10:30,64.93
4/17/2017 10:00,64.67
4/17/2017 9:30,64.78
4/13/2017 15:30,64.63
4/13/2017 15:00,64.775
4/13/2017 14:30,65.02
4/13/2017 14:00,65.14
4/13/2017 13:30,64.84
4/13/2017 13:00,65.12
4/13/2017 12:30,65.12
4/13/2017 12:00,65.18
4/13/2017 11:30,65.51
4/13/2017 11:00,65.53
4/13/2017 10:30,65.54
4/13/2017 10:00,65.35
4/13/2017 9:30,65.79
4/12/2017 15:30,65.65
4/12/2017 15:00,65.73
4/12/2017 14:30,65.95
4/12/2017 14:00,66.06
4/12/2017 13:30,66.175
4/12/2017 13:00,65.99
4/12/2017 12:30,65.86
4/12/2017 12:00,65.99
4/12/2017 11:30,65.87
4/12/2017 11:00,65.91
4/12/2017 10:30,66.18
4/12/2017 10:00,66.62
4/12/2017 9:30,66.87
4/11/2017 15:30,67.53
4/11/2017 15:00,67.25
4/11/2017 14:30,67.42
4/11/2017 14:00,67.28
4/11/2017 13:30,67.1904
4/11/2017 13:00,67.15
4/11/2017 12:30,67.17
4/11/2017 12:00,67.27
4/11/2017 11:30,66.99
4/11/2017 11:00,66.78
4/11/2017 10:30,66.8
4/11/2017 10:00,67.05
4/11/2017 9:30,67.1183
4/10/2017 15:30,67.65
4/10/2017 15:00,67.72
4/10/2017 14:30,67.82
4/10/2017 14:00,67.7
4/10/2017 13:30,67.93
4/10/2017 13:00,67.8062
4/10/2017 12:30,67.8
4/10/2017 12:00,67.38
4/10/2017 11:30,67.52
4/10/2017 11:00,67.8375
4/10/2017 10:30,67.83
4/10/2017 10:00,67.86
4/10/2017 9:30,67.705
4/7/2017 15:30,67.16
4/7/2017 15:00,67.2575
4/7/2017 14:30,67.31
4/7/2017 14:00,67.55
4/7/2017 13:30,67.63
4/7/2017 13:00,67.67
4/7/2017 12:30,67.62
4/7/2017 12:00,67.56
4/7/2017 11:30,67.4
4/7/2017 11:00,67.41
4/7/2017 10:30,67.42
4/7/2017 10:00,67.57
4/7/2017 9:30,67.27
4/6/2017 15:30,67.16
4/6/2017 15:00,67.07
4/6/2017 14:30,66.97
4/6/2017 14:00,67.19
4/6/2017 13:30,67.28
4/6/2017 13:00,67.34
4/6/2017 12:30,67.085
4/6/2017 12:00,67.15
4/6/2017 11:30,67.27
4/6/2017 11:00,67.2
4/6/2017 10:30,66.8
4/6/2017 10:00,66.84
4/6/2017 9:30,67.18
4/5/2017 15:30,66.75
4/5/2017 15:00,67.03
4/5/2017 14:30,67.43
4/5/2017 14:00,67.84
4/5/2017 13:30,67.86
4/5/2017 13:00,67.67
4/5/2017 12:30,67.32
4/5/2017 12:00,67.26
4/5/2017 11:30,67.181
4/5/2017 11:00,67.11
4/5/2017 10:30,67.47
4/5/2017 10:00,67.68
4/5/2017 9:30,67.92
4/4/2017 15:30,66.62
4/4/2017 15:00,66.47
4/4/2017 14:30,66.37
4/4/2017 14:00,66.5
4/4/2017 13:30,66.52
4/4/2017 13:00,66.51
4/4/2017 12:30,66.37
4/4/2017 12:00,66.5755
4/4/2017 11:30,66.57
4/4/2017 11:00,66.65
4/4/2017 10:30,66.44
4/4/2017 10:00,66.3
4/4/2017 9:30,66.88
4/3/2017 15:30,66.84
4/3/2017 15:00,66.65
4/3/2017 14:30,66.655
4/3/2017 14:00,66.5
4/3/2017 13:30,66.4
4/3/2017 13:00,66.46
4/3/2017 12:30,66.4
4/3/2017 12:00,66.315
4/3/2017 11:30,65.98
4/3/2017 11:00,66.17
4/3/2017 10:30,66.2
4/3/2017 10:00,66.66
4/3/2017 9:30,66.745
3/31/2017 15:30,67.2
3/31/2017 15:00,67.305
3/31/2017 14:30,67.31
3/31/2017 14:00,67.44
3/31/2017 13:30,67.46
3/31/2017 13:00,67.68
3/31/2017 12:30,67.63
3/31/2017 12:00,67.64
3/31/2017 11:30,67.48
3/31/2017 11:00,67.62
3/31/2017 10:30,67.29
3/31/2017 10:00,67.34
3/31/2017 9:30,67.22
3/30/2017 15:30,67.64
3/30/2017 15:00,67.63
3/30/2017 14:30,67.5131
3/30/2017 14:00,67.58
3/30/2017 13:30,67.57
3/30/2017 13:00,67.4664
3/30/2017 12:30,67.28
3/30/2017 12:00,67.41
3/30/2017 11:30,67.49
3/30/2017 11:00,67.68
3/30/2017 10:30,67.695
3/30/2017 10:00,67.41
3/30/2017 9:30,67.595
3/29/2017 15:30,67.65
3/29/2017 15:00,67.69
3/29/2017 14:30,67.83
3/29/2017 14:00,67.88
3/29/2017 13:30,67.9136
3/29/2017 13:00,67.86
3/29/2017 12:30,67.69
3/29/2017 12:00,67.6101
3/29/2017 11:30,67.79
3/29/2017 11:00,67.82
3/29/2017 10:30,67.57
3/29/2017 10:00,67.24
3/29/2017 9:30,67.43
3/28/2017 15:30,67.09
3/28/2017 15:00,67.27
3/28/2017 14:30,67.24
3/28/2017 14:00,67.31
3/28/2017 13:30,67.26
3/28/2017 13:00,67.03
3/28/2017 12:30,66.9943
3/28/2017 12:00,66.89
3/28/2017 11:30,66.98
3/28/2017 11:00,67
3/28/2017 10:30,66.74
3/28/2017 10:00,66.68
3/28/2017 9:30,66.39
3/27/2017 15:30,66.48
3/27/2017 15:00,66.39
3/27/2017 14:30,66.47
3/27/2017 14:00,66.38
3/27/2017 13:30,66.42
3/27/2017 13:00,66.56
3/27/2017 12:30,66.54
3/27/2017 12:00,66.56
3/27/2017 11:30,66.48
3/27/2017 11:00,66.33
3/27/2017 10:30,66.24
3/27/2017 10:00,65.99
3/27/2017 9:30,66.02
3/24/2017 15:30,67.62
3/24/2017 15:00,67.45
3/24/2017 14:30,67.47
3/24/2017 14:00,67.68
3/24/2017 13:30,67.66
3/24/2017 13:00,67.83
3/24/2017 12:30,67.77
3/24/2017 12:00,67.75
3/24/2017 11:30,67.89
3/24/2017 11:00,67.75
3/24/2017 10:30,68
3/24/2017 10:00,67.96
3/24/2017 9:30,67.96
3/23/2017 15:30,67.59
3/23/2017 15:00,67.4
3/23/2017 14:30,67.5
3/23/2017 14:00,67.48
3/23/2017 13:30,67.47
3/23/2017 13:00,67.395
3/23/2017 12:30,67.82
3/23/2017 12:00,67.77
3/23/2017 11:30,67.54
3/23/2017 11:00,67.7
3/23/2017 10:30,67.63
3/23/2017 10:00,67.58
3/23/2017 9:30,67.61
3/22/2017 15:30,67.53
3/22/2017 15:00,67.675
3/22/2017 14:30,67.71
3/22/2017 14:00,67.52
3/22/2017 13:30,67.42
3/22/2017 13:00,67.46
3/22/2017 12:30,67.43
3/22/2017 12:00,67.47
3/22/2017 11:30,67.7
3/22/2017 11:00,67.67
3/22/2017 10:30,67.41
3/22/2017 10:00,67.23
3/22/2017 9:30,67.36
3/21/2017 15:30,67.65
3/21/2017 15:00,67.955
3/21/2017 14:30,67.885
3/21/2017 14:00,67.84
3/21/2017 13:30,67.63
3/21/2017 13:00,67.88
3/21/2017 12:30,67.8
3/21/2017 12:00,67.89
3/21/2017 11:30,68.05
3/21/2017 11:00,67.57
3/21/2017 10:30,68.09
3/21/2017 10:00,68.31
3/21/2017 9:30,68.97
3/20/2017 15:30,69.11
3/20/2017 15:00,69.095
3/20/2017 14:30,68.82
3/20/2017 14:00,68.97
3/20/2017 13:30,68.99
3/20/2017 13:00,69.14
3/20/2017 12:30,69.22
3/20/2017 12:00,69.25
3/20/2017 11:30,69.35
3/20/2017 11:00,69.37
3/20/2017 10:30,69.41
3/20/2017 10:00,69.46
3/20/2017 9:30,69.22
3/17/2017 15:30,69.52
3/17/2017 15:00,69.35
3/17/2017 14:30,69.49
3/17/2017 14:00,69.56
3/17/2017 13:30,69.39
3/17/2017 13:00,69.29
3/17/2017 12:30,69.34
3/17/2017 12:00,69.4
3/17/2017 11:30,69.34
3/17/2017 11:00,69.2
3/17/2017 10:30,69.02
3/17/2017 10:00,69.22
3/17/2017 9:30,68.92
3/16/2017 15:30,68.89
3/16/2017 15:00,68.88
3/16/2017 14:30,68.83
3/16/2017 14:00,68.82
3/16/2017 13:30,68.77
3/16/2017 13:00,68.72
3/16/2017 12:30,68.9
3/16/2017 12:00,68.82
3/16/2017 11:30,68.94
3/16/2017 11:00,68.84
3/16/2017 10:30,69.02
3/16/2017 10:00,68.97
3/16/2017 9:30,68.93
3/15/2017 15:30,68.85
3/15/2017 15:00,69.07
3/15/2017 14:30,68.877
3/15/2017 14:00,68.7
3/15/2017 13:30,68.19
3/15/2017 13:00,67.999
3/15/2017 12:30,68.12
3/15/2017 12:00,68.13
3/15/2017 11:30,68.11
3/15/2017 11:00,68.1
3/15/2017 10:30,68.01
3/15/2017 10:00,68.15
3/15/2017 9:30,67.95
3/14/2017 15:30,67.35
3/14/2017 15:00,67.33
3/14/2017 14:30,67.26
3/14/2017 14:00,67.29
3/14/2017 13:30,67.2
3/14/2017 13:00,67.34
3/14/2017 12:30,67.2
3/14/2017 12:00,67.166
3/14/2017 11:30,67.38
3/14/2017 11:00,67.31
3/14/2017 10:30,67.14
3/14/2017 10:00,66.73
3/14/2017 9:30,66.92
3/13/2017 15:30,67.88
3/13/2017 15:00,67.83
3/13/2017 14:30,67.8213
3/13/2017 14:00,67.8
3/13/2017 13:30,67.76
3/13/2017 13:00,67.84
3/13/2017 12:30,67.93
3/13/2017 12:00,67.9
3/13/2017 11:30,68.02
3/13/2017 11:00,67.77
3/13/2017 10:30,68
3/13/2017 10:00,68.09
3/13/2017 9:30,67.82
3/10/2017 15:30,67.71
3/10/2017 15:00,67.77
3/10/2017 14:30,67.6
3/10/2017 14:00,67.6328
3/10/2017 13:30,67.66
3/10/2017 13:00,67.47
3/10/2017 12:30,67.45
3/10/2017 12:00,67.7863
3/10/2017 11:30,67.77
3/10/2017 11:00,67.71
3/10/2017 10:30,67.46
3/10/2017 10:00,67.63
3/10/2017 9:30,67.52
3/9/2017 15:30,66.72
3/9/2017 15:00,66.61
3/9/2017 14:30,66.35
3/9/2017 14:00,66.425
3/9/2017 13:30,66.74
3/9/2017 13:00,67.02
3/9/2017 12:30,66.92
3/9/2017 12:00,66.76
3/9/2017 11:30,66.93
3/9/2017 11:00,67.06
3/9/2017 10:30,67.09
3/9/2017 10:00,67.28
3/9/2017 9:30,67.04
3/8/2017 15:30,67.31
3/8/2017 15:00,67.28
3/8/2017 14:30,67.23
3/8/2017 14:00,67.22
3/8/2017 13:30,67.38
3/8/2017 13:00,67.42
3/8/2017 12:30,67.31
3/8/2017 12:00,67.32
3/8/2017 11:30,67.28
3/8/2017 11:00,67.52
3/8/2017 10:30,67.46
3/8/2017 10:00,67.4
3/8/2017 9:30,67.63
3/7/2017 15:30,67.57
3/7/2017 15:00,67.67
3/7/2017 14:30,67.66
3/7/2017 14:00,67.67
3/7/2017 13:30,67.72
3/7/2017 13:00,67.825
3/7/2017 12:30,67.77
3/7/2017 12:00,67.77
3/7/2017 11:30,67.94
3/7/2017 11:00,67.99
3/7/2017 10:30,68.37
3/7/2017 10:00,68.44
3/7/2017 9:30,68.03
3/6/2017 15:30,68.27
3/6/2017 15:00,68.38
3/6/2017 14:30,68.31
3/6/2017 14:00,68.23
3/6/2017 13:30,68.33
3/6/2017 13:00,68.42
3/6/2017 12:30,68.21
3/6/2017 12:00,68.35
3/6/2017 11:30,68.32
3/6/2017 11:00,68.48
3/6/2017 10:30,68.38
3/6/2017 10:00,68.63
3/6/2017 9:30,68.4
3/3/2017 15:30,68.63
3/3/2017 15:00,68.64
3/3/2017 14:30,68.41
3/3/2017 14:00,68.38
3/3/2017 13:30,68.27
3/3/2017 13:00,68.2
3/3/2017 12:30,68.18
3/3/2017 12:00,68.3061
3/3/2017 11:30,68.22
3/3/2017 11:00,68.1
3/3/2017 10:30,67.95
3/3/2017 10:00,67.82
3/3/2017 9:30,67.9
3/2/2017 15:30,67.38
3/2/2017 15:00,67.53
3/2/2017 14:30,67.83
3/2/2017 14:00,67.72
3/2/2017 13:30,67.66
3/2/2017 13:00,67.69
3/2/2017 12:30,67.68
3/2/2017 12:00,67.88
3/2/2017 11:30,68.21
3/2/2017 11:00,68.32
3/2/2017 10:30,68.575
3/2/2017 10:00,68.66
3/2/2017 9:30,68.92
3/1/2017 15:30,69.19
3/1/2017 15:00,69.38
3/1/2017 14:30,69.51
3/1/2017 14:00,69.42
3/1/2017 13:30,69.23
3/1/2017 13:00,69.2
3/1/2017 12:30,69.22
3/1/2017 12:00,69.105
3/1/2017 11:30,68.96
3/1/2017 11:00,68.92
3/1/2017 10:30,68.4
3/1/2017 10:00,68.74
3/1/2017 9:30,68.86
2/28/2017 15:30,66.81
2/28/2017 15:00,66.76
2/28/2017 14:30,66.705
2/28/2017 14:00,66.8
2/28/2017 13:30,67.08
2/28/2017 13:00,67.08
2/28/2017 12:30,67.11
2/28/2017 12:00,67.16
2/28/2017 11:30,67.19
2/28/2017 11:00,67.29
2/28/2017 10:30,67.52
2/28/2017 10:00,67.44
2/28/2017 9:30,67.19
2/27/2017 15:30,67.61
2/27/2017 15:00,67.37
2/27/2017 14:30,67.38
2/27/2017 14:00,67.38
2/27/2017 13:30,67.27
2/27/2017 13:00,67.34
2/27/2017 12:30,67.33
2/27/2017 12:00,67.33
2/27/2017 11:30,67.22
2/27/2017 11:00,67.3
2/27/2017 10:30,67.48
2/27/2017 10:00,67.6
2/27/2017 9:30,67.47
2/24/2017 15:30,67.42
2/24/2017 15:00,67.26
2/24/2017 14:30,67.03
2/24/2017 14:00,67.09
2/24/2017 13:30,67.14
2/24/2017 13:00,67.01
2/24/2017 12:30,67.16
2/24/2017 12:00,67.2603
2/24/2017 11:30,67
2/24/2017 11:00,66.96
2/24/2017 10:30,67.04
2/24/2017 10:00,66.76
2/24/2017 9:30,67.14
2/23/2017 15:30,67.44
2/23/2017 15:00,67.4154
2/23/2017 14:30,67.35
2/23/2017 14:00,67.46
2/23/2017 13:30,67.645
2/23/2017 13:00,67.64
2/23/2017 12:30,67.59
2/23/2017 12:00,67.59
2/23/2017 11:30,67.14
2/23/2017 11:00,67.32
2/23/2017 10:30,67.53
2/23/2017 10:00,67.75
2/23/2017 9:30,68.12
2/22/2017 15:30,68.04
2/22/2017 15:00,68.06
2/22/2017 14:30,67.97
2/22/2017 14:00,67.94
2/22/2017 13:30,67.82
2/22/2017 13:00,68.14
2/22/2017 12:30,68.1
2/22/2017 12:00,68.04
2/22/2017 11:30,67.9
2/22/2017 11:00,67.86
2/22/2017 10:30,68.06
2/22/2017 10:00,68.18
2/22/2017 9:30,68.16
